"Borough, Block, Lot #",Street Address,Postcode,Borough,Utility,Building Manager,Owner,Owner Address,Owner Telephone,DEP Boiler Application #,#6 Deadline,Boiler Model,# of Identical Boilers,Boiler Capacity (Gross  BTU),Boiler Installation Date,Boiler Age Range,Est. Retirement Year,Burner Model,Primary Fuel,Total Gallons (High),Total Gallons (Low),Total MMBTU (High),Total MMBTU (low),Greener Greater Buildings,GGB Deadline,Building Type,Council District,Community Board,Bldg Sqft,# of Bldgs,# of Floors,# of Res. Units,Total Units,Year Built,Condo?,Coop?,Latitude,Longitude,Census Tract,BIN,BBL,NTA
4079120050,224-24 UNION TURNPIKE,11364,Queens,Con Edison,CAMBRIDGE HALL TENANTS C/O WOODS MGNT. CO.,CAMBRIDGE HALL YENANTS CORP.c/o DITMAS MGM.,"505 CHESTNUT STREET, CEDARHURST NY 11516",516-374-7000,CA339972Y,2012,PACIFIC 5212,1,3.9,1972,36 - 40 year old,2010,YORK B55-125 AHPN,#6,97090,67963,10194.45,14563.5,1,2022,Elevator Apartments,23,Q 11,"* 214,152",4,6,192,192,1956,,Yes,40.735824,-73.746283,129102,4453360,4079120050,Oakland Gardens
4079120050,224-24 UNION TURNPIKE,11364,Queens,Con Edison,WOODS MANAGEMENT.,CAMBRIDGE HALLTENANTS CO. DITMAS MGMT.,"505 CHESTNUT ST., CEDARHURST Q 11516",516 374-7000,CA339872R,2014,PACIFIC 52L2,1,5.3,1972,36 - 40 year old,2010,YORK 125 AHP SIZE B,#6,55480,38836,5825.4,8322,1,2022,Elevator Apartments,23,Q 11,"* 214,152",4,6,192,192,1956,,Yes,40.735824,-73.746283,129102,4453360,4079120050,Oakland Gardens
4080590001,38-30 DOUGLASTON PARKWAY,11363,Queens,Con Edison,38-30 DOUGLASTON PARKWAY,38-30 DOUGLASTON CORP. C/O BELL REALTY,"525 NORTHEN BLVD. SUITE 300, GREAT NECK NY 11021",516 829-7300,CA506685R,0,ROCKMILL MP-90,1,3.7,1985,21 to 26 years old,2020,I.C. MM42P,#4,32120,22484,3260.18,4657.4,0,,Walk-Up Apartments,19,Q 11,"* 35,000",1,4,32,32,1930,,,40.771901,-73.751099,1483,4168443,4080590001,Douglas Manor-Douglaston-Little Neck
4080920005,43-60 DOUGLASTON PARKWAY,11363,Queens,Con Edison,GILFORD ASSOCIATES,MR. SIDNEY GROSSMAN -% GILMAN MGMT.,"P.O. BOX 448, ROCKVILLE CENTER NY 11570",0,CA225798M,2012,FEDERAL FST-250,1,10.4,1998,11 to 15 years old,2033,INDUSTRIAL COMB. DEG-105 (P),#6,113442,79409,11911.41,17016.3,1,2022,Elevator Apartments,19,Q 11,"* 114,402",1,6,148,148,1963,,,40.766788,-73.746057,1479,4168635,4080920005,Douglas Manor-Douglaston-Little Neck
4081000030,42-30 DOUGLASTON PARKWAY,11363,Queens,Con Edison,WELLESLEY GARDENS OWNERS.,WELLESLEY GARDENS OWN. C/O HALSTEAD MGMT,"770 LEXINGTON AVENUE, NEW YORK NY 10021",212 396-8264,CA268188P,0,FEDERAL #FST-150,1,6.27,1988,21 to 26 years old,2023,INDUSTRIAL COMBUSTION #DEG-63P,#4,55188,38632,7726.32,11037.6,0,,Residence - Multi-Use,19,Q 11,"* 2,470",1,2,2,3,1931,,,40.768171,-73.747456,1479,4168744,4081000002,Douglas Manor-Douglaston-Little Neck
4081070024,43-25 DOUGLASTON PARKWAY,11363,Queens,Con Edison,BELL REALTY,BELL REALTY,"525 NORTHERN BLVD-SUITE 300, GREAT NECK NY 11021",718 631-7566,CA095870P,2013,FEDERAL FLN1215,2,3.5,1970,36 - 40 year old,2010,PETRO WD5AH,#6,36500,25550,3832.5,5475,1,2017,Elevator Apartments,19,Q 11,"* 61,578",1,6,68,68,1961,,Yes,40.766878,-73.746172,1479,4168843,4081070024,Douglas Manor-Douglaston-Little Neck
4081780008,241-20 NORTHERN BOULEVARD,11362,Queens,Con Edison,MANOR HOUSE OWNERS CORP.,MANOR HOUSE OWNERS INCc/o BELL RLTY.,"525 NORTHERN BOULEVARD, GREAT NECK NY 11021",516 829 7300,CA303391L,0,ROCKMILLS MP 175,1,7,1991,16 to 20 years old,2026,I. C. DEG-84P,#4,65700,45990,6898.5,9855,1,2018,Elevator Apartments,19,Q 11,"* 113,332",1,6,89,89,1964,,Yes,40.765057,-73.745255,150701,4170057,4081780008,Douglas Manor-Douglaston-Little Neck
4082210012,51-60 MARATHON PARKWAY,11362,Queens,Con Edison,P.S.67,NYC BOARD OF EDUCATION,"28-11 QUEENS PLAZA NORTH, LONGISLAND CITY NY 11101",718,CA124185R,0,NATIONAL RADIATOR,3,7,1985,21 to 26 years old,2020,TODD #RAH-1 SIZE C-1,#4,16000,11200,2127.3385,3039.06,0,,Educational Structures,19,Q 11,"* 28,000",2,2,0,1,1950,,,40.762708,-73.733694,150701,4170797,4082210012,Douglas Manor-Douglaston-Little Neck
4082760002,242-41 61 AVENUE,11362,Queens,Con Edison,SECOND BEECH HILLS CORP.,SECOND BEECH HILLS CORP.,"57-28 246TH CRESCENT, DOUGLASTON NY 11362",718-229-1598,CA099886H,0,FEDERAL FST-60 HW,2,4.6,1986,21 to 26 years old,2021,IND.COMB. MMG-28,#4,25550,17885,2593.325,3704.75,1,2016,Walk-Up Apartments,23,Q 11,"* 149,406",88,2,168,168,1953,,Yes,40.755561,-73.7384,152901,4455735,4082760002,Douglas Manor-Douglaston-Little Neck
4082760002,242-41 61 AVENUE,11362,Queens,Con Edison,SECOND BEECH HILLS CORP.,SECOND BEECH HILLS CORP.,"57-28 246TH CRESCENT, DOUGLASTON NY 11362",718-229-7527,CA100786X,0,FEDERAL FST-50HW,2,4.1,1986,21 to 26 years old,2021,I.C.I MMG-22,#4,22229,15560,2256.1928,3223.13,1,2016,Walk-Up Apartments,23,Q 11,"* 149,406",88,2,168,168,1953,,Yes,40.755561,-73.7384,152901,4455735,4082760002,Douglas Manor-Douglaston-Little Neck
4082760002,242-41 61 AVENUE,11362,Queens,Con Edison,SECOND BEECH HILLS CORP.,SECOND BEECH HILLS CORP.,"57-28 246TH CRESCENT, DOUGLASTON NY 11362",718 229-1598,CA103286N,0,FEDERAL FST-60 HW,2,4.6,1986,21 to 26 years old,2021,IND.COMB. MMG-28,#4,25550,17885,2593.325,3704.75,1,2016,Walk-Up Apartments,23,Q 11,"* 149,406",88,2,168,168,1953,,Yes,40.755561,-73.7384,152901,4455735,4082760002,Douglas Manor-Douglaston-Little Neck
4082760010,246-02 57 DRIVE,11362,Queens,Con Edison,SECOND BCH HILLS CORP.,SECOND BEECH HILLS CORP.,"57-28 246TH CRESCENT, DOUGLASTON NY 11362",718-229-1598,CA100386R,0,FEDERAL FST-60,2,4.6,1986,21 to 26 years old,2021,IND. COMB. MMG-28,#4,25550,17885,2593.325,3704.75,1,2016,Walk-Up Apartments,23,Q 11,"* 109,562",60,2,120,120,1953,,Yes,40.757338,-73.735358,152901,4455806,4082760010,Douglas Manor-Douglaston-Little Neck
4082760010,246-02 57 DRIVE,11362,Queens,Con Edison,SECOND BEACH HILLS CORP.,SECOND BEACH HILLS CORP.,"57-28 246TH CRESCENT, DOUGLASTON NY 11362",718-229-7527,CA102886M,0,FEDERAL FST-60 HW,2,4.6,1986,21 to 26 years old,2021,ICI MMG 28,#4,25550,17885,2593.325,3704.75,1,2016,Walk-Up Apartments,23,Q 11,"* 109,562",60,2,120,120,1953,,Yes,40.757338,-73.735358,152901,4455806,4082760010,Douglas Manor-Douglaston-Little Neck
4082760020,246-65 57 DRIVE,11362,Queens,Con Edison,THIRD BEECH HILLS CORP.,THIRD BEECH HILLS CORP,"57-28 246TH CRESCENT, DOUGLASTON NY 11362",718-229-1598,CA100486Y,0,FEDERAL FST-50,2,4.1,1986,21 to 26 years old,2021,IND. COMB. MMG-22,#4,22229,15560,2256.19,3223.13,1,2016,Walk-Up Apartments,23,Q 11,"* 167,032",96,2,188,188,1952,,Yes,40.757123,-73.733763,152901,4445163,4082760020,Douglas Manor-Douglaston-Little Neck
4082760020,246-65 57 DRIVE,11362,Queens,Con Edison,THIRD BEECH HILLS CORP.,THIRD BEECH HILLS CORP.,"57-28 246TH CRESCENT, DOUGLASTON NY 11362",718-229-1598,CA100686Z,0,FEDERAL FST-50 HW,2,4.1,1986,21 to 26 years old,2021,IND. COMB. MMG-22,#4,22229,15560,2256.1928,3223.13,1,2016,Walk-Up Apartments,23,Q 11,"* 167,032",96,2,188,188,1952,,Yes,40.757123,-73.733763,152901,4445163,4082760020,Douglas Manor-Douglaston-Little Neck
4082760020,246-65 57 DRIVE,11362,Queens,Con Edison,THIRD BEECH HILLS CORP.,THIRD BEECH HILLS CORP.,"57-28 246TH CRESCENT, DOUGLASTON NY 11362",718-229-1598,CA102986J,0,FEDERAL FST-60,2,4.6,1986,21 to 26 years old,2021,IND. COMB.MMG-28,#4,25550,17885,2593.325,3704.75,1,2016,Walk-Up Apartments,23,Q 11,"* 167,032",96,2,188,188,1952,,Yes,40.757123,-73.733763,152901,4445163,4082760020,Douglas Manor-Douglaston-Little Neck
4082760020,246-65 57 DRIVE,11362,Queens,Con Edison,THIRD BEECH HILLS CORP.,THIRD BEECH HILLS CORP.,"57-28 246TH CRESCENT , DOUGLASTON NY 11362",718-229-1598,CA103086Z,0,FEDERAL FST-50,2,4.1,1986,21 to 26 years old,2021,IND. COMB. MMG-22,#4,22229,15560,2256.1928,3223.13,1,2016,Walk-Up Apartments,23,Q 11,"* 167,032",96,2,188,188,1952,,Yes,40.757123,-73.733763,152901,4445163,4082760020,Douglas Manor-Douglaston-Little Neck
4082760030,58-54 246 CRESCENT,11362,Queens,Con Edison,THIRD BEECH HILLS CORP.,BEECH HILLS CORP.,"57-24 246TH CRESCENT, DOUGLASTON NY 11362",718-229-1598,CA103186X,0,FEDERAL FST-60,2,4.6,1986,21 to 26 years old,2021,IND. COMB. MMG-28,#4,25550,17885,2593.325,3704.75,1,2016,Walk-Up Apartments,23,Q 11,"* 103,032",58,2,116,116,1953,,Yes,40.757979,-73.733626,152901,4461399,4082760030,Douglas Manor-Douglaston-Little Neck
4082760030,58-54 246 CRESCENT,11362,Queens,Con Edison,THIRD BEECH HILLS CORP.,THIRD BEECH HILLS CORP,"57-28 246TH CRESCENT , DOUGLASTON NY 11362",718-229-1598,CA106486L,0,FEDERAL FST-60,2,2.3,1986,21 to 26 years old,2021,IND.COMB MMG-28,#4,25550,17885,2593.325,3704.75,1,2016,Walk-Up Apartments,23,Q 11,"* 103,032",58,2,116,116,1953,,Yes,40.757979,-73.733626,152901,4461399,4082760030,Douglas Manor-Douglaston-Little Neck
4083060004,245-26 62 AVENUE,11362,Queens,Con Edison,FIRST BEECH HILLS CORP.,FIRST BEECH HILLS CORP.,"57-28 246TH CRESCENT , DOUGLASTON NY 11362",718-229-1598,CA100086P,0,FEDERAL FST-50 HW,2,4.1,1986,21 to 26 years old,2021,IND. COMB. MMG-22,#4,22229,15560,2256.1928,3223.13,1,2016,Walk-Up Apartments,23,Q 11,"* 115,226",64,2,124,124,1953,,Yes,40.755536,-73.732409,152901,4453970,4083060004,Douglas Manor-Douglaston-Little Neck
4083060004,245-26 62 AVENUE,11362,Queens,Con Edison,FIRST BEECH HILLS CORP,FIRST BEECH HILLS CORP,"57-28 246TH CRESCENT, DOUGLASTON NY 11362",718-229-1598,CA100186M,0,FEDERAL FST-50 HW,2,4.1,1986,21 to 26 years old,2021,IND. COMB. MMG-22,#4,22229,15560,2256.1928,3223.13,1,2016,Walk-Up Apartments,23,Q 11,"* 115,226",64,2,124,124,1953,,Yes,40.755536,-73.732409,152901,4453970,4083060004,Douglas Manor-Douglaston-Little Neck
4083060004,245-26 62 AVENUE,11362,Queens,Con Edison,FIRST BEECH HILLS CORP,FIRST BEECH HILLS CORP,"57-28 246TH CRESCENT, DOUGLASTON NY 11362",718-229-1598,CA100586L,0,FEDERAL FST-50 HW,2,4.1,1986,21 to 26 years old,2021,IND. COMB. MMG-22,#4,22229,15560,2256.1928,3223.13,1,2016,Walk-Up Apartments,23,Q 11,"* 115,226",64,2,124,124,1953,,Yes,40.755536,-73.732409,152901,4453970,4083060004,Douglas Manor-Douglaston-Little Neck
4083520051,58-20 LITTLE NECK PARKWAY,11362,Queens,Con Edison,SAMUEL FIELD YM-YWHA,SAMUEL FIELD YM-YWHA,"58-20 LITTLE NECK PARKWAY, QUEENS NY 11362",718-225-6750,CA514064Y,0,CLEAVER BROOKS CB-150,1,5.25,1964,46 - 50 years old,2010,CLEAVER BROOKS CB-150,#4,37500,26250,3806.25,5437.5,0,,Cultural & Public Assembly,23,Q 11,"* 49,638",1,2,0,0,1963,,,40.761577,-73.723122,152902,4173029,4083520051,Douglas Manor-Douglaston-Little Neck
4085200025,263-24 74 AVENUE,11004,Queens,Con Edison,HILLSIDE HOSPITAL HOUSES,NORTH SHORE-LIJHEALTH SYSTEMS,"263-24 74TH AVE, NEW HYDE PARK NY 11040",718 347-4531,CA028696Z,0,ROCKMILLS MP-70,2,2.94,1996,11 to 15 years old,2031,HEVE (I.C)MMG-30,#4,29565,20696,3000.8475,4286.93,1,2020,Hospitals & Health,23,Q 13,"* 65,412",8,2,72,72,1968,,,40.751294,-73.71343,155102,4439365,4085200025,Glen Oaks-Floral Park-New Hyde Park
4088010014,85-15 258 STREET,11001,Queens,Con Edison,P S 191 QUEENS,NYC BOARD OF EDUCATION,"28-11 QUEENS PLAZA NORTH, QUEENS NY 11101",718 391-6570,CA087774P,0,FITZGIBBONS DM 182,2,11,1974,36 - 40 year old,2010,PREFERRED UTILITIES-BHE 63M4,#4,53328,37330,5367.0155,7667.17,0,,Educational Structures,23,Q 13,"* 36,500",2,3,0,1,1958,,,40.734318,-73.709137,157903,4180083,4088010014,Glen Oaks-Floral Park-New Hyde Park
4088540067,86-05 FOREST PARKWAY,11421,Queens,National Grid,CHARNWOOD REALTY CO. INC.,FRIEDMAN MANAGEMENT,"225 WEST 34 STREET, MANHATTAN NY 10001",212-736-6888,CA244182H,2013,FEDERAL FST-80,1,3.4,1982,26 to 30 years old,2017,IND COMB INC ME 34P,#6,31536,22075,3311.28,4730.4,0,,Walk-Up Apartments,30,Q 09,"* 29,000",1,4,43,43,1931,,,40.693433,-73.861335,12,4181546,4088540067,Woodhaven
4089250047,87-21 87 STREET,11421,Queens,National Grid,515 REALTY CORP.,515 REALTY CORP.-ATT: A MORELL,"24 LOCUST STREET, MANHASSET NY 11030-1976",516 627-5777,CA182385R,0,FEDERAL FST-70,1,2.8,1985,21 to 26 years old,2020,INDUS COMBUS MEG-34(P),#4,31171,21820,3272.955,4675.65,0,,Walk-Up Apartments,32,Q 09,"* 28,100",1,4,35,35,1931,,,40.692159,-73.85705,16,4184024,4089250047,Woodhaven
4089300098,91-47 88 ROAD,11421,Queens,National Grid,RAJNAGEN INC.,Rajnagen Inc.,"41 BAY AVE, EAST MORICHES NY 11940-1209",631-878-4377,CA206272Y,0,ROCKMILLS MP 70,1,2.8,1972,36 - 40 year old,2010,HEV E OIL AM5CH,#4,29200,20440,2963.8,4234,0,,Walk-Up Apartments,32,Q 09,"* 28,000",1,4,38,38,1923,,,40.691643,-73.852021,18,4184178,4089300098,Woodhaven
4090467501,97-52 75 STREET,11416,Queens,National Grid,KAYBERN COURT CONDO/RVP C,KAYBERN COURT CONDO/RVP C,"130 MADISON AVENUE 4TH FLOOR, MANHATTAN NY 10016",212-683-3200,CA390586J,0,ROCKMILLS MP-70,1,2.59,1986,21 to 26 years old,2021,I.C.I. MMG-30,#4,24309,17016,2467.3635,3524.81,0,,Condominiums,32,Q 09,"* 34,887",1,4,40,47,1927,,,40.680424,-73.862699,42,4312469,4090467501,Woodhaven
4092040009,86-10 109 STREET,11418,Queens,National Grid,"TKR PROPERTY SERVICE, INC.",86-10 OWNERS CORP.c/o NEW CITY RLTY.,"112-41 QUEENS BLVD STE#201, FOREST HILLS NY 11275",718-261-5050,CA185372L,2015,ROCKMILLS MP-70,1,4.2,1972,36 - 40 year old,2010,HEV-E-OIL 42S,#6,39566,27696,4154.43,5934.9,1,2014,Elevator Apartments,30,Q 09,"* 56,400",1,6,54,54,1928,,Yes,40.697678,-73.839536,128,4192159,4092040009,Richmond Hill
4092340034,84-47 118 STREET,11415,Queens,National Grid,BOTANNIA CORP.,84-47 118TH REALTY LLC,"145 HUGENOT ST., NEW ROCHELLE NY 10801",,CA396084R,2015,FEDERAL FST-80,1,3.3,1984,26 to 30 years old,2019,INDUS COMBUS MEG-34(P),#6,35770,25039,3755.85,5365.5,0,,Elevator Apartments,29,Q 09,"* 40,700",1,6,41,41,1939,,,40.703398,-73.833373,134,4192901,4092340034,Kew Gardens
4092450240,84-50 AUSTIN STREET,11415,Queens,National Grid,ARIZONA HLDG. CORP. % RCR MGMT.,ARIZONA HLDG. CORP,"155 RIVERSIDE DRIVE, NEW YORK NY 10029",212 873-4919,CB144607R,0,FST 150 (NEW),1,5,2007,Fewer than 5 years old,2042,ICI DEG - 63P (NEW),#4,45443,31810,4771.515,6816.45,1,2015,Elevator Apartments,29,Q 09,"* 74,928",1,6,75,75,1955,,,40.707201,-73.827308,136,4193153,4092450240,Kew Gardens
4092470001,84-14 126 STREET,11415,Queens,National Grid,DALE REALTY CO.,"EMKAY MGMT. CO., LLC","366 NORTH BROADWAY, STE. PJW2, JERICHO NY 11753",516 622-9527,CA130480K,0,FEDERAL #FST-175,1,7.3,1980,26 to 30 years old,2015,HEV-E-OIL #DEG 84-P (ICI),#4,148519,103964,15221.5403,21745.06,1,2017,Walk-Up Apartments,29,Q 09,"* 83,650",57,2,103,103,1941,,,40.707249,-73.826027,138,4445370,4092470001,Kew Gardens
4092780099,124-06 HILLSIDE AVENUE,11418,Queens,National Grid,PYROVOLAKIS,PYROVOLAKIS ARGIE,"162-30 POWELLS COVE 14/7C, WHITESTONE NY 11357",718-357-8892,CA396384Z,0,BEST 5A70,1,2.94,1984,26 to 30 years old,2019,ICI MMG30,#4,34493,24145,1827,2610,0,,Walk-Up Apartments,29,Q 09,"* 38,016",1,4,39,39,1921,,,40.702556,-73.826869,14201,4193866,4092780099,Richmond Hill
4096750006,145-16 89 AVENUE,11435,Queens,National Grid,SARA JANE REALTY CO INC,ALFRED S FRIEDMAN MGMT.CO,"225 WEST 34 STREET, MANHATTAN NY 10001",212 736-6888,CA348083Z,2012,FEDERAL FST 70,1,2.8,1983,26 to 30 years old,2018,INDUST COMBUST MEG-34P,#6,29492,20644,3096.66,4423.8,0,,Walk-Up Apartments,24,Q 12,"* 31,000",2,4,39,39,1931,,,40.703471,-73.810063,240,4206712,4096750006,Jamaica
4096940052,148-25 88 AVENUE,11435,Queens,National Grid,ALFRED S. FRIEDMAN MGMT. CORP.,ALFRED S.FRIEDMAN MGMT.CO,"225 WEST 34 STREET, MANHATTAN NY 10001",212-736-6888,CA215172L,2013,ROCKMILLS - MP125,1,5.9,1972,36 - 40 year old,2010,IRON FIREMAN-A0-6.6-3,#6,61320,42924,6438.6,9198,1,2014,Elevator Apartments,24,Q 12,"* 50,070",1,6,78,78,1927,,,40.705268,-73.807754,238,4207120,4096940052,Jamaica
4096940052,148-25 88 AVENUE,11435,Queens,National Grid,AMBASSADOR APARTMENT INC.,FRIEDMAN MANAGEMENT/BERNIE MILOWITZ,"225 WEST 34TH STREET SUITE 1305, MANHATTAN NY 10001",212 736-6888,CA239295H,2013,ROCKMILLS MP-125,1,5.3,1995,11 to 15 years old,2030,INDUSTRIAL COMB. DEG-54 (P),#6,57487,40241,6036.24,8623.2,1,2014,Elevator Apartments,24,Q 12,"* 50,070",1,6,78,78,1927,,,40.705268,-73.807754,238,4207120,4096940052,Jamaica
4097110075,141-72 85 ROAD,11435,Queens,National Grid,ZUMO MANAGEMENT ASSOCC/O AHMED,ZUMO MGMT. A/A/F CRESCENT V ASSOC.,"139-79 85 DRIVE, BRIARWOOD n.y. 11435",718 297-6877,CB041301L,0,ROCKMILLS MP-200,1,8.4,2001,5 to 10 years old,2036,INDUSTRIAL COMB. DEG-84 P,#4,85410,59787,8669.115,12384.45,1,2021,Elevator Apartments,24,Q 08,"* 114,780",1,6,120,120,1940,,,40.709597,-73.814785,214,4207707,4097110075,Briarwood-Jamaica Hills
4097160185,142-25 PERSHING CRESCENT,11435,Queens,National Grid,THE PERSHING CRESCENT,PERSHING CRESCENT CO.,"98 CUTTER MILL ROAD, GREAT NECK NY 11020",516-466-3033,CA489585H,0,FEDERAL FST-70,1,3.22,1985,21 to 26 years old,2020,I.C.I. MMG-30,#4,16188,11331,1624,2320,0,,Elevator Apartments,24,Q 08,"* 39,000",1,6,58,58,1959,,,40.711674,-73.814509,22002,4207904,4097160185,Briarwood-Jamaica Hills
4097380114,143-50 HOOVER AVENUE,11435,Queens,National Grid,143-50 HOOVER OWNERS CORP.,143-50 HOOVER OWN.%METRO MGMT.,"42-25 21 STREET, QUEENS NY 11101",718438-6676,CB055910P,2014,ROCKMILLS MP250,1,10.5,1976,31 to 35 years old,2011,KEWANEE 250KF7.5-1162 OH,#6,89981,62987,9450,13500,1,2018,Elevator Apartments,24,Q 08,"* 135,102",1,6,110,110,1948,,Yes,40.71423,-73.814827,22002,4208486,4097380114,Briarwood-Jamaica Hills
4097550050,155-01 90 AVENUE,11432,Queens,National Grid,155-01 90 AVENUE OWNERS CORP.,155-01 90th AVENUE OWNER' CORP/MAXX PROPERTIES.,"600 MAMARONECK AVENUE,FL#5, HARRISON NY 10528",914 381 5420,CA072282R,2012,ROCKMILLS BOILER MODEL MP - 175,1,7.3,1982,26 to 30 years old,2017,INDUSTRIAL COMBUSTION MODEL DEG-84-P,#6,161622,113135,16556.4,23652,1,2015,Elevator Apartments,24,Q 12,"* 119,900",1,6,114,114,1941,,Yes,40.704594,-73.802104,240,4208834,4097550050,Jamaica
4097580035,89-20 161 STREET,11432,Queens,National Grid,A & M ASSOCIATES/FEUER,PARKASH 89-20 161 LLC,"172-14 89TH AVE, JAMAICA NY 11432",718 650-0205,CA445687Y,0,BEST 4 C-125,1,5.3,1987,21 to 26 years old,2022,ICI MMG 54 P,#4,49275,34493,5001.4125,7144.88,1,2018,Elevator Apartments,24,Q 12,"* 75,600",1,6,84,84,1941,,,40.706094,-73.799813,44601,4208865,4097580035,Jamaica
4097620028,88-06 PARSONS BLVD.,11432,Queens,National Grid,MAROLDA PROPERTIES INC.,MAROLDA PROPERTIES INC.,"46 TRINITY PLACE, NEW YORK NY 10004",696 208-9570,CB032507Z,0,FEDERAL FST - 100 (NEW),1,3.3,2007,Fewer than 5 years old,2042,ICI MMG - 42P (NEW),#4,31755,22229,3223.13,4604.48,1,2022,Walk-Up Apartments,24,Q 12,"* 55,500",1,4,61,61,1931,,,40.706554,-73.802127,236,4208904,4097620028,Briarwood-Jamaica Hills
4098140001,164-03 89 AVENUE,11432,Queens,National Grid,MILBROOK PROPERTIES,WAVECREST MANAGEMENT TEAM,"87-14 116TH STREET, RICHMOND HILL NY 11418",718-463-1200,CA155295J,0,ROCKMILLS MP-70,1,2.77,1995,11 to 15 years old,2030,I.C.I. MMG-30,#4,21681,15177,2202.55,3146.5,0,,Elevator Apartments,24,Q 12,"* 42,880",1,6,36,42,1924,,,40.707478,-73.797017,44602,4210050,4098140001,Jamaica
4098270008,88-05 171 STREET,11432,Queens,National Grid,JAMAICA WOODS HOUSING LLC,JAMAICA WOODS HOLDING LLC,"34-03 BROADWAY, ASTORIA NY 11106",212-213 5556,CA502969K,2013,PACIFIC 52L1,1,4.2,1969,41 - 45 years old,2010,PETRO WD 4 AH,#6,29200,20440,3066,4380,1,2017,Elevator Apartments,27,Q 12,"* 63,460",1,6,81,81,1959,,,40.710079,-73.790206,462,4210221,4098270008,Jamaica
4098430019,170-40 HIGHLAND AVENUE,11432,Queens,National Grid,JAMAICA ESTATE OWNERS,JAMAICA ESTATES OWNERS.,"10-11 50 AVENUE, L.I.C. NY 11101",XXX,CA145787R,0,BEST 4B-80,1,3.3,1987,21 to 26 years old,2022,ICI DEG 42Y P,#4,35770,25039,3630.655,5186.65,1,2013,Elevator Apartments,24,Q 08,"* 58,300",1,6,50,50,1940,,Yes,40.712835,-73.791889,458,4210566,4098430019,Jamaica Estates-Holliswood
4098840043,175-06 DEVONSHIRE ROAD,11432,Queens,National Grid,175-06 OWNER CORP.,"175-06 OWNERS CORP. c/o ALL AREA RLTY SVCES.,INC.","99 TULIP AVENUE, FLORAL PARK NY 11001",516-417-8400,CA264399R,2015,BEST 5D-200,1,7.77,1999,11 to 15 years old,2034,INDUSTRIAL COMB. DEG 84 P,#6,60773,42541,6381.165,9115.95,1,2014,Elevator Apartments,24,Q 08,"* 94,800",1,6,82,82,1939,,Yes,40.714792,-73.788611,464,4211293,4098840043,Jamaica Estates-Holliswood
4098950081,90-60 179 PLACE,11432,Queens,National Grid,VED PRAKASH,VED PRAKASH,"172-14 89 AVENUE, JAMAICA NY 11432",718 658-0205,CA127094P,0,(EXISTING)ROCKMILLS R 72,1,2.3,1994,16 to 20 years old,2029,HEVE (ICI) AMDH SIZE 4,#4,24638,17246,2334.5,3335,0,,Walk-Up Apartments,27,Q 12,"* 30,000",1,4,35,35,1927,,,40.709347,-73.781977,468,4211618,4098950081,Jamaica
4099780034,90-25 138 PLACE,11435,Queens,National Grid,G & H BUILDING CO. INC./AARON DIAMOND,HACPERN & GORDON,"1664 FLATBUSH AVENUE, BROOKLYN NY 11210",718-252-6600,CA144371Z,0,PACIFIC 2402,1,2.4,1971,36 - 40 year old,2010,HEVEOIL AM 4 DH ( I.C.I. ),#4,24820,17374,2519.23,3598.9,0,,Walk-Up Apartments,24,Q 12,"* 27,200",1,4,32,32,1932,,,40.700839,-73.813165,212,4213755,4099780034,Jamaica
4107410178,94-05 222 STREET,11428,Queens,National Grid,"ALBERT,RICHARD","ALBERT,RICHARD","233 EAST 32nd ST, NEW YORK NY 10016",212-682-2721,CA286183P,2012,KEWANEE 586 2X,1,10.32,1983,26 to 30 years old,2018,HEV-E-OIL DEG 63 (S),#6,67160,47012,7205.1,10293,1,2021,Elevator Apartments,23,Q 13,"* 79,137",3,6,64,64,1931,,,40.720651,-73.732574,564,4451923,4107410178,Queens Village
4107410184,93-45 222 STREET,11428,Queens,National Grid,"ALBERT, RICHARD","ALBERT, RICHARD","6 BRIDLE PATHE, PORT WASHINGTON NY 11050",0,CA028173J,2012,KEWANEE UNKNOWN,1,4.8,1973,36 - 40 year old,2010,TODD C,#6,49640,34748,5212.2,7446,1,2021,Walk-Up Apartments,23,Q 13,"* 76,800",1,3,63,63,1939,,,40.722057,-73.733124,564,4230260,4107410184,Queens Village
4107890279,95-20 222 STREET,11429,Queens,National Grid,YORK-SHIRE APTS INC.CAROW MGMT.,WILLIAMS D. MARKS/MIKE KOSORASTI,"245-06 JERICHO TURNPIKE, FLORAL PARK N.Y. 11001",516 354-7666,CB097500M,0,ROCKMILLS MP 125,1,5.09,2000,5 to 10 years old,2035,INDUSTRIAL COMB. DEG-63 P,#4,43526,30468,4620.889,6601.27,1,2019,Elevator Apartments,27,Q 13,"* 98,116",1,6,110,110,1964,,,40.719903,-73.732133,568,4231224,4107890279,Queens Village
4108190001,190-25 WOODHULL AVENUE,11423,Queens,National Grid,CRYSTAL GARDENS GROUP,CRYSTAL APARTMENTS,"190-25 WOODHULL AVENUE, HOLLIS NY 11423",718-464-9534,CA324471Y,0,FITZGIBBONS DM 212,2,7.42,1971,36 - 40 year old,2010,SUPERIOR AB-100,#4,132860,93002,10156.13,14508.75,1,2019,Elevator Apartments,27,Q 12,"* 316,540",5,6,324,324,1952,,,40.710444,-73.768631,500,4529897,4108190001,Hollis
